user,item,timestamp,state_label,request_rate,user_cpu,user_memory,item_cpu,item_memory,user_pods,error_rate,latency_p95
checkoutservice,cartservice,1761367338,0,0.7439988052051991,0.012190826975357364,0.06085968017578125,0.040067942250570796,0.09412384033203125,1,0,6.809326341273756
recommendationservice,productcatalogservice,1761367338,0,7.704304175735764,0.03064584687499999,0.0879974365234375,0.06741499170067339,0.05748748779296875,1,0,4.720487778638336
frontend,productcatalogservice,1761367399,0,85.24349673627556,0.27514508644926255,0.065093994140625,0.09800350063385964,0.056995391845703125,1,0,4.733901750335978
frontend,currencyservice,1761367399,0,119.35013425221874,0.27514508644926255,0.065093994140625,0.15346028027783762,0.11970901489257812,1,0,7.0574737597049655
frontend,cartservice,1761367399,0,21.932430125181824,0.27514508644926255,0.065093994140625,0.05585903669084821,0.09325408935546875,1,0,6.868146728413446
frontend,recommendationservice,1761367399,0,11.294795785968539,0.27514508644926255,0.065093994140625,0.0405924397116865,0.08772659301757812,1,0,16.10796107833841
frontend,shippingservice,1761367399,0,5.804653375228606,0.27514508644926255,0.065093994140625,0.013826622230110166,0.057025909423828125,1,0,4.794020847726799
frontend,checkoutservice,1761367399,0,0.6062493531099079,0.27514508644926255,0.065093994140625,0.015394626413334885,0.056415557861328125,1,0,158.6819970151086
frontend,adservice,1761367399,0,13.392613523878579,0.27514508644926255,0.065093994140625,0.05163760659764871,0.1277923583984375,1,0,6.319915138259902
checkoutservice,productcatalogservice,1761367399,0,1.6910584788018204,0.015394626413334889,0.056415557861328125,0.09800350063385964,0.056995391845703125,1,0,4.733891184272068
checkoutservice,shippingservice,1761367399,0,1.2171201137349417,0.015394626413334889,0.056415557861328125,0.013811537611342128,0.057025909423828125,1,0,4.7940151189656355
checkoutservice,paymentservice,1761367399,0,0.6099337899282075,0.015394626413334889,0.056415557861328125,0.007354283625627231,0.06994247436523438,1,0,6.577025592348434
checkoutservice,emailservice,1761367399,0,0.6067361217423182,0.015394626413334889,0.056415557861328125,0.009254199421671341,0.08724594116210938,1,0,4.90357420106978
checkoutservice,currencyservice,1761367399,0,2.266230590213291,0.015394626413334889,0.056415557861328125,0.1534602802778376,0.11970901489257812,1,0,7.057206402640597
checkoutservice,cartservice,1761367399,0,1.2034676178296961,0.015394626413334889,0.056415557861328125,0.05585903669084823,0.09325408935546875,1,0,6.867839602564071
recommendationservice,productcatalogservice,1761367399,0,11.29300425830208,0.040523486020722276,0.08772659301757812,0.09800350063385964,0.056995391845703125,1,0,4.733886119968825
frontend,productcatalogservice,1761367460,0,111.87198849342505,0.34838554313682524,0.06618881225585938,0.12108106955162612,0.0569915771484375,1,0,4.75192168957618
frontend,currencyservice,1761367460,0,158.67610367175666,0.34838554313682524,0.06618881225585938,0.1929865272416943,0.11889266967773438,1,0,7.739118925842233
frontend,cartservice,1761367460,0,28.905994348213092,0.34838554313682524,0.06618881225585938,0.06521474974025637,0.09105682373046875,1,0,7.409597312851287
frontend,recommendationservice,1761367460,0,14.766857392408895,0.34838554313682524,0.06618881225585938,0.052628629375326925,0.08523178100585938,1,0,17.628370517885244
frontend,shippingservice,1761367460,0,7.7635604547585695,0.34838554313682524,0.06618881225585938,0.016763925096443023,0.04978179931640625,1,0,4.812697261822738
frontend,checkoutservice,1761367460,0,0.8201949607022496,0.34838554313682524,0.06618881225585938,0.017540826495345923,0.05768585205078125,1,0,151.08260134663504
frontend,adservice,1761367460,0,17.256615068159203,0.34838554313682524,0.06618881225585938,0.052574536034124666,0.127777099609375,1,0,4.991759786887336
checkoutservice,productcatalogservice,1761367460,0,2.4179606059693812,0.017540826495345923,0.05768585205078125,0.12108106955162612,0.0569915771484375,1,0,4.754671224904474
checkoutservice,shippingservice,1761367460,0,1.6671905596687533,0.017540826495345923,0.05768585205078125,0.01674892030036967,0.04978179931640625,1,0,4.815382587683467
checkoutservice,paymentservice,1761367460,0,0.8216031365820895,0.017540826495345923,0.05768585205078125,0.0076521533333333315,0.07027053833007812,1,0,9.858843038729603
checkoutservice,emailservice,1761367460,0,0.8323182384859669,0.017540826495345923,0.05768585205078125,0.009829485400332906,0.0849456787109375,1,0,4.938812785388127
checkoutservice,currencyservice,1761367460,0,3.261373872827965,0.017540826495345923,0.05768585205078125,0.19300536922631462,0.11889266967773438,1,0,7.797418056951938
checkoutservice,cartservice,1761367460,0,1.6646364769719335,0.017540826495345923,0.05768585205078125,0.06521474974025639,0.09105682373046875,1,0,7.4932022869189545
recommendationservice,productcatalogservice,1761367460,0,14.90008259435485,0.052553204404619594,0.08523178100585938,0.12108106955162608,0.0569915771484375,1,0,4.7546701534869955
frontend,productcatalogservice,1761367520,0,133.48804243608305,0.38981396751586056,0.0894012451171875,0.1305288186086631,0.080047607421875,1,0,4.7663226784706705
frontend,currencyservice,1761367520,0,188.26617162244344,0.38981396751586056,0.0894012451171875,0.21160570271485604,0.12243270874023438,1,0,7.755813918140143
frontend,cartservice,1761367520,0,34.19426506990382,0.38981396751586056,0.0894012451171875,0.07232059277379164,0.09406280517578125,1,0,7.58531172425043
frontend,recommendationservice,1761367520,0,17.57546103659225,0.38981396751586056,0.0894012451171875,0.06608213514218482,0.11120986938476562,1,0,18.065768945965416
frontend,shippingservice,1761367520,0,9.358523233304151,0.38981396751586056,0.0894012451171875,0.018322776753795206,0.050983428955078125,1,0,4.827087981665942
frontend,checkoutservice,1761367520,0,1.0617865080795426,0.38981396751586056,0.0894012451171875,0.02022054052151882,0.055553436279296875,1,0,103.4828292534598
frontend,adservice,1761367520,0,20.18491676218325,0.38981396751586056,0.0894012451171875,0.05070216464448974,0.15013504028320312,1,0,4.950432548923514
checkoutservice,productcatalogservice,1761367520,0,3.1159525798151555,0.020220540521518816,0.055553436279296875,0.13999686625668303,0.07948684692382812,1,0,4.7663226784706705
checkoutservice,shippingservice,1761367520,0,2.1583967123732695,0.020220540521518816,0.055553436279296875,0.01829230677681889,0.050983428955078125,1,0,4.827087981665942
checkoutservice,paymentservice,1761367520,0,1.0582283093521065,0.020220540521518816,0.055553436279296875,0.008493029013985156,0.07321929931640625,1,0,9.639312013319564
checkoutservice,emailservice,1761367520,0,1.0780035517038773,0.020220540521518816,0.055553436279296875,0.010133350732607462,0.08713912963867188,1,0,4.94928578885467
checkoutservice,currencyservice,1761367520,0,4.168668641609228,0.020220540521518816,0.055553436279296875,0.21160570271485604,0.12243270874023438,1,0,7.755813918140143
checkoutservice,cartservice,1761367520,0,2.1449073349509944,0.020220540521518816,0.055553436279296875,0.07232059277379164,0.09406280517578125,1,0,7.58531172425043
recommendationservice,productcatalogservice,1761367520,0,17.669731913556078,0.0661157984076027,0.11120986938476562,0.139996866256683,0.07948684692382812,1,0,4.76632267847067
frontend,productcatalogservice,1761367582,0,151.14465754898612,0.40770373447064967,0.09076690673828125,0.1467547958873908,0.081787109375,1,0,4.854605257048058
frontend,currencyservice,1761367582,0,211.76476318037288,0.40770373447064967,0.09076690673828125,0.2255531188585998,0.11859512329101562,1,0,9.549737802122905
frontend,cartservice,1761367582,0,38.62942160700241,0.40770373447064967,0.09076690673828125,0.07785968861475293,0.11655426025390625,1,0,9.175115881602371
frontend,recommendationservice,1761367582,0,19.908074655584524,0.40770373447064967,0.09076690673828125,0.07788720208319472,0.1134490966796875,1,0,21.65303441767801
frontend,shippingservice,1761367582,0,10.702921608330923,0.40770373447064967,0.09076690673828125,0.022357559964173126,0.052608489990234375,1,0,4.91654220302474
frontend,checkoutservice,1761367582,0,1.2150757337534435,0.40770373447064967,0.09076690673828125,0.021407675870233057,0.0558319091796875,1,0,187.50771329646128
frontend,adservice,1761367582,0,22.542514674355992,0.40770373447064967,0.09076690673828125,0.0507626676274398,0.1522064208984375,1,0,6.201452914027573
checkoutservice,productcatalogservice,1761367582,0,3.640037158839551,0.021395508525692178,0.0558319091796875,0.1515751445157002,0.081787109375,1,0,4.854605257048058
checkoutservice,shippingservice,1761367582,0,2.4444363144983194,0.021395508525692178,0.0558319091796875,0.022357559964173126,0.052608489990234375,1,0,4.91654220302474
checkoutservice,paymentservice,1761367582,0,1.2123862435878996,0.021395508525692178,0.0558319091796875,0.010116207031808462,0.07270050048828125,1,0,22.18749937502986
checkoutservice,emailservice,1761367582,0,1.2159416348053722,0.021395508525692178,0.0558319091796875,0.010040280947918975,0.08713150024414062,1,0,5.911759532729852
checkoutservice,currencyservice,1761367582,0,4.8388702429034645,0.021395508525692178,0.0558319091796875,0.22524583900672696,0.11859512329101562,1,0,9.549737802122905
checkoutservice,cartservice,1761367582,0,2.424768189316799,0.021395508525692178,0.0558319091796875,0.07774926751643456,0.11655426025390625,1,0,9.175115881602371
recommendationservice,productcatalogservice,1761367582,0,19.888227756952933,0.07790217213597939,0.1134490966796875,0.15148987494886249,0.081787109375,1,0,4.854605257048058
frontend,productcatalogservice,1761367643,0,164.35743527748724,0.4296187763589135,0.09199142456054688,0.1732466196818537,0.08162689208984375,1,0,4.943878037365154
frontend,currencyservice,1761367643,0,231.15915505649195,0.4296187763589135,0.09199142456054688,0.251797763339821,0.12531280517578125,1,0,20.68975335712185
frontend,cartservice,1761367643,0,42.240998123755816,0.4296187763589135,0.09199142456054688,0.09245935421659843,0.11840438842773438,1,0,10.163845574552969
frontend,recommendationservice,1761367643,0,21.689991067770002,0.4296187763589135,0.09199142456054688,0.08466281620664616,0.11346817016601562,1,0,23.228720830042718
frontend,shippingservice,1761367643,0,11.734184574755439,0.4296187763589135,0.09199142456054688,0.02508088517213691,0.0758514404296875,1,0,5.015960355064267
frontend,checkoutservice,1761367643,0,1.332755456181204,0.4296187763589135,0.09199142456054688,0.023110079999999998,0.057933807373046875,1,0,223.5005238288683
frontend,adservice,1761367643,0,24.357733058246566,0.4296187763589135,0.09199142456054688,0.055201591115948884,0.15579986572265625,1,0,7.496013044744977
checkoutservice,productcatalogservice,1761367643,0,4.035255682776576,0.023110079999999998,0.057933807373046875,0.1732466196818537,0.08162689208984375,1,0,4.944520156901792
checkoutservice,shippingservice,1761367643,0,2.6440994031752285,0.023110079999999998,0.057933807373046875,0.02508088517213691,0.0758514404296875,1,0,5.015960355064267
checkoutservice,paymentservice,1761367643,0,1.3291940506013296,0.023110079999999998,0.057933807373046875,0.01184540373881712,0.07374191284179688,1,0,37.13223439716701
checkoutservice,emailservice,1761367643,0,1.3263896357519864,0.023110079999999998,0.057933807373046875,0.010587685686141867,0.08797073364257812,1,0,7.861113880548384
checkoutservice,currencyservice,1761367643,0,5.423746415162045,0.023110079999999998,0.057933807373046875,0.25172813394566496,0.12531280517578125,1,0,20.68975335712185
checkoutservice,cartservice,1761367643,0,2.6726720810051114,0.023110079999999998,0.057933807373046875,0.09139229357028829,0.11840438842773438,1,0,10.163845574552969
recommendationservice,productcatalogservice,1761367643,0,21.64547534613373,0.08466281620664616,0.11346817016601562,0.17324661968185368,0.08162689208984375,1,0,4.944520156901792
frontend,productcatalogservice,1761367705,0,177.7728516705273,0.44586608187853644,0.09275436401367188,0.17055843012935767,0.08275222778320312,1,0,4.996621250209609
frontend,currencyservice,1761367705,0,248.7351209099263,0.44586608187853644,0.09275436401367188,0.24159538433763048,0.1235809326171875,1,0,21.75159375127489
frontend,cartservice,1761367705,0,45.1923058263739,0.44586608187853644,0.09275436401367188,0.09827644263866607,0.12186050415039062,1,0,11.501730099283343
frontend,recommendationservice,1761367705,0,23.27381693702698,0.44586608187853644,0.09275436401367188,0.08780002124040907,0.11333847045898438,1,0,23.536428655311383
frontend,shippingservice,1761367705,0,12.625549306149011,0.44586608187853644,0.09275436401367188,0.029603811503267973,0.07788848876953125,1,0,5.56625057859223
frontend,checkoutservice,1761367705,0,1.3730394537049748,0.44586608187853644,0.09275436401367188,0.02578810553633219,0.057712554931640625,1,0,223.63281565573186
frontend,adservice,1761367705,0,26.127945840517153,0.44586608187853644,0.09275436401367188,0.06987387918564567,0.15581893920898438,1,0,8.517675233813979
checkoutservice,productcatalogservice,1761367705,0,4.302521418360653,0.02578810553633219,0.057712554931640625,0.18217092025660922,0.08269882202148438,1,0,5.470590026850695
checkoutservice,shippingservice,1761367705,0,2.7395952301202913,0.02578810553633219,0.057712554931640625,0.02988750066768649,0.07788848876953125,1,0,5.928971845613535
checkoutservice,paymentservice,1761367705,0,1.3663993144916022,0.02578810553633219,0.057712554931640625,0.010970237051955534,0.07796859741210938,1,0,53.20872518594128
checkoutservice,emailservice,1761367705,0,1.373041921243781,0.02578810553633219,0.057712554931640625,0.011426198126751894,0.08889389038085938,1,0,7.473207948537388
checkoutservice,currencyservice,1761367705,0,5.7374212396861095,0.02578810553633219,0.057712554931640625,0.25831889402494235,0.12155914306640625,1,0,24.058670737166842
checkoutservice,cartservice,1761367705,0,2.764884150128985,0.02578810553633219,0.057712554931640625,0.10361943697005045,0.1169281005859375,1,0,13.305767138222606
recommendationservice,productcatalogservice,1761367705,0,23.31972543663356,0.09116289538055239,0.11407852172851562,0.18217092025660928,0.08269882202148438,1,0,5.470590026850695
frontend,productcatalogservice,1761367776,0,185.11957609017225,0.4901031952831072,0.09394073486328125,0.19078923877944134,0.08382415771484375,1,0,8.27847954652513
frontend,currencyservice,1761367776,0,261.62954733316326,0.4901031952831072,0.09394073486328125,0.26318021568030986,0.0980987548828125,1,0,68.66012616912819
frontend,cartservice,1761367776,0,47.195181919550876,0.4901031952831072,0.09394073486328125,0.10355920549065616,0.12018203735351562,1,0,19.93526987389551
frontend,recommendationservice,1761367776,0,24.165374526254464,0.4901031952831072,0.09394073486328125,0.09933181679285152,0.11397552490234375,1,0,28.79583151108724
frontend,shippingservice,1761367776,0,12.784395575854065,0.4901031952831072,0.09394073486328125,0.036604886804593284,0.07725906372070312,1,0,8.419041623480759
frontend,checkoutservice,1761367776,0,1.3871162639381949,0.4901031952831072,0.09394073486328125,0.026944901463456235,0.05846405029296875,1,0,402.083333333333
frontend,adservice,1761367776,0,27.724450069177063,0.4901031952831072,0.09394073486328125,0.07101585485100867,0.1561126708984375,1,0,9.488115678113076
checkoutservice,productcatalogservice,1761367776,0,4.518861061124527,0.02783381528671891,0.05846405029296875,0.19078923877944134,0.08382415771484375,1,0,8.27847954652513
checkoutservice,shippingservice,1761367776,0,2.7742423948208157,0.02783381528671891,0.05846405029296875,0.035647377154844194,0.07725906372070312,1,0,8.419041623480759
checkoutservice,paymentservice,1761367776,0,1.3840612528725154,0.02783381528671891,0.05846405029296875,0.012756273291307041,0.07346725463867188,1,0,76.87569335697151
checkoutservice,emailservice,1761367776,0,1.3871187306654829,0.02783381528671891,0.05846405029296875,0.011685890861568096,0.08758926391601562,1,0,13.441170709067062
checkoutservice,currencyservice,1761367776,0,5.916409105284192,0.02783381528671891,0.05846405029296875,0.26273004834416425,0.0980987548828125,1,0,68.66012616912836
checkoutservice,cartservice,1761367776,0,2.7930993021148853,0.02783381528671891,0.05846405029296875,0.1033930028638331,0.12018203735351562,1,0,19.93526987389548
recommendationservice,productcatalogservice,1761367776,0,24.14396733383955,0.09931102216881535,0.11397552490234375,0.19078923877944134,0.08382415771484375,1,0,8.27847954652513
frontend,productcatalogservice,1761367837,0,200.64974954896388,0.5025916183900899,0.10004043579101562,0.1933751584353853,0.0814056396484375,1,0,12.018106501747178
frontend,currencyservice,1761367837,0,280.7448452063651,0.5025916183900899,0.10004043579101562,0.2532813743749999,0.09563446044921875,1,0,94.63096851951886
frontend,cartservice,1761367837,0,50.97077596561323,0.5025916183900899,0.10004043579101562,0.11459038918790473,0.12210464477539062,1,0,23.258583255192676
frontend,recommendationservice,1761367837,0,26.039717959886246,0.5025916183900899,0.10004043579101562,0.10132969709364642,0.1388702392578125,1,0,45.53672256890637
frontend,shippingservice,1761367837,0,13.826909156766675,0.5025916183900899,0.10004043579101562,0.03632290411146512,0.078704833984375,1,0,9.615821695713088
frontend,checkoutservice,1761367837,0,1.4618560470714312,0.5025916183900899,0.10004043579101562,0.030880354839279714,0.057949066162109375,1,0,461.4014813215143
frontend,adservice,1761367837,0,30.102593415128975,0.5025916183900899,0.10004043579101562,0.08236701205686157,0.15741729736328125,1,0,14.216534655176332
checkoutservice,productcatalogservice,1761367837,0,4.628529285507058,0.030880354839279714,0.057949066162109375,0.19333618440954162,0.0814056396484375,1,0,12.018106501747184
checkoutservice,shippingservice,1761367837,0,2.9450975206138956,0.030880354839279714,0.057949066162109375,0.03628915410697097,0.078704833984375,1,0,9.612794527915584
checkoutservice,paymentservice,1761367837,0,1.4720353722450716,0.030880354839279714,0.057949066162109375,0.014143602875415504,0.07132720947265625,1,0,81.72319913600428
checkoutservice,emailservice,1761367837,0,1.4653978338101892,0.030880354839279714,0.057949066162109375,0.01276770932278147,0.08757781982421875,1,0,15.28409546168784
checkoutservice,currencyservice,1761367837,0,6.047457530192611,0.030880354839279714,0.057949066162109375,0.2532813743749999,0.09563446044921875,1,0,94.63096851951886
checkoutservice,cartservice,1761367837,0,2.9093508594084465,0.030880354839279714,0.057949066162109375,0.11435103147443162,0.12210464477539062,1,0,23.258583255192676
recommendationservice,productcatalogservice,1761367837,0,26.08060108239097,0.10497723375090882,0.1388702392578125,0.19331987894974986,0.0814056396484375,1,0,12.018106501747184
frontend,productcatalogservice,1761367898,0,218.15269463018217,0.5193928133504278,0.08359909057617188,0.1758093928571429,0.08203125,1,0,18.275723997498407
frontend,currencyservice,1761367898,0,307.1576799165172,0.5193928133504278,0.08359909057617188,0.2865030658103818,0.10181808471679688,1,0,324.59745237095643
frontend,cartservice,1761367898,0,56.694886510935945,0.5193928133504278,0.08359909057617188,0.1178706032338674,0.11768722534179688,1,0,23.770777662279002
frontend,recommendationservice,1761367898,0,28.831017178805144,0.5193928133504278,0.08359909057617188,0.12075983883683822,0.11373138427734375,1,0,77.9692980499278
frontend,shippingservice,1761367898,0,15.165862973878241,0.5193928133504278,0.08359909057617188,0.0436178881808848,0.07753372192382812,1,0,10.94506751038977
frontend,checkoutservice,1761367898,0,1.5798141981519778,0.5193928133504278,0.08359909057617188,0.03369929649575905,0.057186126708984375,1,0,792.0972049454598
frontend,adservice,1761367898,0,33.03667597506449,0.5193928133504278,0.08359909057617188,0.07495937332644323,0.15765380859375,1,0,18.494049384944734
checkoutservice,productcatalogservice,1761367898,0,4.609793488398687,0.03255418737537293,0.057186126708984375,0.18115439927253912,0.05742645263671875,1,0,18.572767042058047
checkoutservice,shippingservice,1761367898,0,3.1589705472855316,0.03255418737537293,0.057186126708984375,0.043206566150047435,0.07753372192382812,1,0,10.756962185804031
checkoutservice,paymentservice,1761367898,0,1.5866294436787904,0.03255418737537293,0.057186126708984375,0.01607957059613236,0.07317352294921875,1,0,94.19643798374514
checkoutservice,emailservice,1761367898,0,1.5794965624537205,0.03255418737537293,0.057186126708984375,0.014393626033532678,0.08556365966796875,1,0,20.178550031166267
checkoutservice,currencyservice,1761367898,0,6.189262008085426,0.03255418737537293,0.057186126708984375,0.3021959581840735,0.10293197631835938,1,0,329.28980304464267
checkoutservice,cartservice,1761367898,0,3.1661062253652994,0.03255418737537293,0.057186126708984375,0.12414425954607089,0.11883163452148438,1,0,23.771812602681038
recommendationservice,productcatalogservice,1761367898,0,29.040330753604067,0.13315811720351364,0.11376190185546875,0.1802897648434412,0.05742645263671875,1,0,18.664627524997606
frontend,productcatalogservice,1761367970,0,242.91620903415097,0.5130157628260138,0.0827789306640625,0.20414214593146157,0.05918121337890625,1,0,21.186957285817215
frontend,currencyservice,1761367970,0,344.8094242350352,0.5130157628260138,0.0827789306640625,0.31329926722336043,0.10071945190429688,1,0,370.90552110773865
frontend,cartservice,1761367970,0,63.96850321731591,0.5130157628260138,0.0827789306640625,0.1255686676099047,0.09556961059570312,1,0,24.42468343805357
frontend,recommendationservice,1761367970,0,32.43584766981286,0.5130157628260138,0.0827789306640625,0.14766830704116393,0.114227294921875,1,0,143.9223225150842
frontend,shippingservice,1761367970,0,17.20382269025014,0.5130157628260138,0.0827789306640625,0.03984663927315818,0.07724380493164062,1,0,15.951653085043926
frontend,checkoutservice,1761367970,0,1.7104545896955938,0.5130157628260138,0.0827789306640625,0.03614757411444914,0.058132171630859375,1,0,851.4587793442593
